NIT,Razón social de la sociedad,CIIU,Departamento de la dirección del domicilio,Fecha de Corte,Activos corrientes totales (CurrentAssets),Pasivos corrientes totales (CurrentLiabilities),Total de activos (Assets),Total pasivos (Liabilities),Patrimonio total (Equity),Ganancia (pérdida) por actividades de operación (ProfitLossFromOperatingActivities),Ingresos de actividades ordinarias (Revenue),Ganancia (pérdida) (ProfitLoss),dya,cfo,capex_ppe,capex_int,anio,capital_trabajo,ebitda,fcl,tamano,ebitda_margen,margen_neto,roa,apalancamiento,razon_corriente,ebitda_wz,capital_trabajo_wz,fcl_wz,ebitda_neg,capital_trabajo_neg,fcl_neg,periodo,ciiu_2d,margen_ebitda_rel_sector,apalancamiento_rel_sector,depto_norm,semaforo,activos_calc,error_contable,error_contable_pct,inconsistente
800039849,CI FLORES CARMELSAS,A0125 - Cultivo de flor de corte,ANTIOQUIA,2023-12-31,20368785.0,12631228.0,57341064.0,23764533.0,33576531.0,-1549540.0,20804925.0,-3736101.0,221049.0,4149063.0,1898359.0,,2023,7737557.0,-1328491.0,2250704.0,Mediana,-6.385464018735948,-17.95777201792364,-6.515576690380214,41.444178643075055,1.6125736151702748,-1328491.0,7737557.0,2250704.0,True,False,False,Post-pandemia (2022-2024),A0,-16.83439200357519,-1.2528441017347873,ANTIOQUIA,Alerta,57341064.0,0.0,0.0,False
800040182,BODEGA ILUSION SAS,G4769 - Comercio al por menor de otros artículos culturales y de entretenimiento n.c.p. en establecimientos especializados,VALLE,2023-12-31,4631048.0,1006083.0,6495103.0,2907764.0,3587339.0,368126.0,9240551.0,209341.0,66630.0,56493.0,47107.0,,2023,3624965.0,434756.0,9386.0,Pequeña,4.704870954123839,2.2654601440974678,3.2230589722749587,44.7685587126178,4.603047661077665,434756.0,3624965.0,9386.0,False,False,False,Post-pandemia (2022-2024),G4,-2.1361909323597708,-17.653178511789875,VALLE DEL CAUCA,Sano,6495103.0,0.0,0.0,False
800040422,SOCIEDAD EDUCAIONAL SAINT  ANDREWS SAS,P8530 - Establecimientos que combinan diferentes niveles de educación,BOGOTA D.C.,2023-12-31,4450534.0,18178894.0,51680368.0,22758869.0,28921499.0,-248986.0,40794033.0,-621067.0,1176113.0,3328076.0,6904126.0,0.0,2023,-13728360.0,927127.0,-3576050.0,Mediana,2.2727024807770295,-1.5224456968988578,-1.2017464736319214,44.03774562905589,0.24481874419862948,927127.0,-13728360.0,-3576050.0,False,True,True,Post-pandemia (2022-2024),P8,-4.229531949650318,-19.8420827796972,"BOGOTA, D.C.",Alerta,51680368.0,0.0,0.0,False
800041007,PROVIMI S.A,C1090 - Elaboración de alimentos preparados para animales,CUNDINAMARCA,2023-12-31,64187702.0,41458222.0,82636672.0,42983829.0,39652843.0,9026237.0,114530947.0,5411227.0,2673624.0,20147192.0,3708097.0,,2023,22729480.0,11699861.0,16439095.0,Grande,10.215458185288558,4.724685459904562,6.548215058805853,52.015440554043614,1.5482502361051567,11699861.0,22729480.0,16439095.0,False,False,False,Post-pandemia (2022-2024),C1,1.0214323960374223,-6.17610012005467,CUNDINAMARCA,Sano,82636672.0,0.0,0.0,False
800041723,AMCOR RIGID PACKAGING DE COLOMBIA S.A.S.,C2229 - Fabricación de artículos de plástico n.c.p.,CUNDINAMARCA,2023-12-31,184103054.0,122107655.0,236768814.0,159969914.0,76798900.0,32512794.0,261097753.0,17212514.0,9361462.0,33820878.0,1512986.0,,2023,61995399.0,41874256.0,32307892.0,Grande,16.03776957820085,6.592363895218968,7.2697555515060355,67.56376031853587,1.5077109948594132,41874256.0,61995399.0,32307892.0,False,False,False,Post-pandemia (2022-2024),C2,3.9408601438713458,20.241546472417056,CUNDINAMARCA,Sano,236768814.0,0.0,0.0,False
800042471,ARUS S.A.,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",ANTIOQUIA,2023-12-31,81226436.0,76928412.0,122023544.0,106876295.0,15147249.0,2851590.0,221842283.0,-4635241.0,18618295.0,-3043728.0,3084336.0,2395.0,2023,4298024.0,21469885.0,-6130459.0,Grande,9.677994974474727,-2.0894308052175967,-3.798644792680337,87.58661771043136,1.0558704370499679,21469885.0,4298024.0,-6130459.0,False,False,True,Post-pandemia (2022-2024),G4,2.8369330879911168,25.164880486023677,ANTIOQUIA,Alerta,122023544.0,0.0,0.0,False
800042522,ACCESORIOS Y SISTEMAS S.A EN REORGANIZACION,F4321 - Instalaciones eléctricas,ANTIOQUIA,2023-12-31,18621496.0,2350768.0,23864914.0,15790823.0,8074091.0,183865.0,16969972.0,31412.0,,3209209.0,,,2023,16270728.0,183865.0,3209209.0,Pequeña,1.0834726185759176,0.18510342857371834,0.13162419106140505,66.1675252632379,7.921452053116258,183865.0,16270728.0,3209209.0,False,False,False,Post-pandemia (2022-2024),F4,-3.1768669719068146,-15.323752783084501,ANTIOQUIA,Sano,23864914.0,0.0,0.0,False
800042972,"INGENIERIA, SUMINISTROS Y REPRESENTACIONES DE COLOMBIA SOCIEDAD POR ACCIONES SIMPLIFICADA",G4610 - Comercio al por mayor a cambio de una retribución o por contrata,SANTANDER,2023-12-31,24216324.0,4750246.0,68913605.0,22966903.0,45946702.0,11352709.0,59326058.0,5960227.0,508921.0,15923896.0,80491.0,,2023,19466078.0,11861630.0,15843405.0,Mediana,19.99396285524314,10.046558293153407,8.648839369236306,33.327095571331675,5.097909455636613,11861630.0,19466078.0,15843405.0,False,False,False,Post-pandemia (2022-2024),G4,13.15290096875953,-29.094641653076003,SANTANDER,Sano,68913605.0,0.0,0.0,False
800043514,INVERSIONES ARME SAS,N7911 - Actividades de las agencias de viaje,RISARALDA,2023-12-31,1467520.0,1337795.0,11993728.0,2458073.0,9535655.0,1075340.0,1444930.0,712901.0,49063.0,961039.0,959991.0,,2023,129725.0,1124403.0,1048.0,Pequeña,77.8171260891531,49.33809942350148,5.943948370348235,20.494653538916342,1.0969692665916677,1124403.0,129725.0,1048.0,False,False,False,Post-pandemia (2022-2024),N7,59.77118592552055,-43.62823509001302,RISARALDA,Sano,11993728.0,0.0,0.0,False
800044807,STEPAN COLOMBIA SAS,C2011 - Fabricación de sustancias y productos químicos básicos,BOGOTA D.C.,2023-12-31,72279941.0,34343768.0,96679288.0,34721570.0,61957718.0,192481.0,168530054.0,2623520.0,2281137.0,11091224.0,7751242.0,,2023,37936173.0,2473618.0,3339982.0,Grande,1.467760759158126,1.556707505712898,2.713631900143907,35.914176364228084,2.1046013646493305,2473618.0,37936173.0,3339982.0,False,False,False,Post-pandemia (2022-2024),C2,-10.629148675171379,-11.40803748189073,"BOGOTA, D.C.",Sano,96679288.0,0.0,0.0,False
800045228,DESCAFEINADORA COLOMBIANA SAS,"C1062 - Descafeinado, tostión y molienda del café",CALDAS,2023-12-31,60354106.0,14556736.0,82607118.0,15024718.0,67582400.0,28500161.0,148439973.0,17649278.0,3764454.0,20326639.0,3135850.0,,2023,45797370.0,32264615.0,17190789.0,Grande,21.735799561213877,11.889841828521487,21.365323506383554,18.188163881955063,4.146129049808968,32264615.0,45797370.0,17190789.0,False,False,False,Post-pandemia (2022-2024),C1,12.541773771962742,-40.00337679214322,CALDAS,Sano,82607118.0,0.0,0.0,False
800045720,FLOR GRES S.A.S.,C2392 - Fabricación de materiales de arcilla para la construcción,CUNDINAMARCA,2023-12-31,2418571.0,5214317.0,5903989.0,5225309.0,678680.0,414097.0,6293297.0,219350.0,106157.0,1793354.0,309270.0,1331463.0,2023,-2795746.0,520254.0,152621.0,Pequeña,8.266795608089051,3.4854544446257663,3.7152846998868054,88.50472113006985,0.46383275125006784,520254.0,-2795746.0,152621.0,False,True,False,Post-pandemia (2022-2024),C2,-3.8301138262404546,41.18250728395104,CUNDINAMARCA,Sano,5903989.0,0.0,0.0,False
800045797,INDUSTRIAS ALIADAS S.A.S.,C1063 - Otros derivados del café,ANTIOQUIA,2023-12-31,72229390.0,20261613.0,102997680.0,26947196.0,76050484.0,44397504.0,259166577.0,27009387.0,2812859.0,51610501.0,963045.0,23164.0,2023,51967777.0,47210363.0,50624292.0,Grande,18.216223537188593,10.421632030120922,26.223296485901432,26.162915514213523,3.56483908758893,47210363.0,51967777.0,50624292.0,False,False,False,Post-pandemia (2022-2024),C1,9.022197747937458,-32.02862515988476,ANTIOQUIA,Sano,102997680.0,0.0,0.0,False
800048191,POLYBAN INTERNACIONAL S.A.S.,C2221 - Fabricación de formas básicas de plástico,BOLIVAR,2023-12-31,34441727.0,12167348.0,78726670.0,19252890.0,59473780.0,4819131.0,58014968.0,3684765.0,2218000.0,1993765.0,352000.0,,2023,22274379.0,7037131.0,1641765.0,Mediana,12.129854143847844,6.351404003187591,4.6804532695209895,24.455359282946933,2.830668359284209,7037131.0,22274379.0,1641765.0,False,False,False,Post-pandemia (2022-2024),C2,0.032944709518337945,-22.86685456317188,BOLIVAR,Sano,78726670.0,0.0,0.0,False
800049458,FLORVAL S.A.S,A0125 - Cultivo de flor de corte,BOGOTA D.C.,2023-12-31,23852062.0,34037415.0,52164411.0,36748355.0,15416056.0,2098395.0,98727510.0,1089376.0,12172696.0,2838637.0,2475220.0,117390.0,2023,-10185353.0,14271091.0,246027.0,Mediana,14.45502980881418,1.1034168693204154,2.088351002372096,70.4471770993446,0.7007600900362145,14271091.0,-10185353.0,246027.0,False,True,False,Post-pandemia (2022-2024),A0,4.006101823974939,27.750154354534757,"BOGOTA, D.C.",Sano,52164411.0,0.0,0.0,False
800051319,ENERGIA Y POTENCIA S.A.S,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ANTIOQUIA,2023-12-31,40860482.0,11425470.0,61844658.0,25719417.0,36125241.0,2497958.0,76398315.0,7897.0,637103.0,2617312.0,1260489.0,,2023,29435012.0,3135061.0,1356823.0,Mediana,4.103573488499059,0.010336615408337213,0.012769089934978701,41.58712786478664,3.5762626832856768,3135061.0,29435012.0,1356823.0,False,False,False,Post-pandemia (2022-2024),G4,-2.737488397984551,-20.83460935962104,ANTIOQUIA,Sano,61844658.0,0.0,0.0,False
800053129,REFINITIV LIMITED,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",BOGOTA D.C.,2023-12-31,11108350.0,4438312.0,37645452.0,13401507.0,24243945.0,338969.0,20910373.0,1418791.0,8176.0,-1063242.0,34131.0,,2023,6670038.0,347145.0,-1097373.0,Mediana,1.6601568991619613,6.785106128905497,3.7688244518886376,35.599272390194706,2.502832157811348,347145.0,6670038.0,-1097373.0,False,False,True,Post-pandemia (2022-2024),J6,-9.444617418975646,-17.14583358714941,"BOGOTA, D.C.",Alerta,37645452.0,0.0,0.0,False
800053895,SUPERFICIES COLOMBIA SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,BOGOTA D.C.,2023-12-31,14428915.0,354544.0,21991041.0,8416816.0,13574225.0,638387.0,1130021.0,345343.0,,36543.0,,,2023,14074371.0,638387.0,36543.0,Pequeña,56.493374901882355,30.560759490310357,1.570380410822753,38.27384069721847,40.69710670607879,638387.0,14074371.0,36543.0,False,False,False,Post-pandemia (2022-2024),L6,2.515991777738357,5.778175731035731,"BOGOTA, D.C.",Sano,21991041.0,0.0,0.0,False
800055116,CALYPSO DEL CARIBE SA,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",BOGOTA D.C.,2023-12-31,152856678.0,151349863.0,227160029.0,172557973.0,54602056.0,24341235.0,655022040.0,5813133.0,7077944.0,20815934.0,13379642.0,0.0,2023,1506815.0,31419179.0,7436292.0,Grande,4.7966598192634855,0.8874713589790048,2.5590474810161252,75.9631761624753,1.009955839867526,31419179.0,1506815.0,7436292.0,False,False,False,Post-pandemia (2022-2024),G4,-2.0444020672201244,13.541438938067628,"BOGOTA, D.C.",Sano,227160029.0,0.0,0.0,False
800057310,NEC DE COLOMBIA SA  NEC DE COLOMBIA SA ,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",BOGOTA D.C.,2023-12-31,95945681.0,81745257.0,121329540.0,82494971.0,38834569.0,11882356.0,233102621.0,72562.0,2153320.0,35826755.0,6646638.0,,2023,14200424.0,14035676.0,29180117.0,Grande,6.021243321841499,0.031128779113985164,0.059805715903975244,67.99248641344886,1.1737155710453024,14035676.0,14200424.0,29180117.0,False,False,False,Post-pandemia (2022-2024),G4,-0.8198185646421106,5.57074918904118,"BOGOTA, D.C.",Sano,121329540.0,0.0,0.0,False
800057965,VISION SOFTWARE SAS,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,BOGOTA D.C.,2023-12-31,37758530.0,29560388.0,38715652.0,29638086.0,9077566.0,4713409.0,164446457.0,4167467.0,32168.0,-9017503.0,109756.0,227344.0,2023,8198142.0,4745577.0,-9354603.0,Mediana,2.885788533589386,2.5342394576491243,10.764295019492375,76.5532400177582,1.2773353989805547,4745577.0,8198142.0,-9354603.0,False,False,True,Post-pandemia (2022-2024),J6,-8.218985784548222,23.80813404041408,"BOGOTA, D.C.",Alerta,38715652.0,0.0,0.0,False
800059030,AGRICOLA EL RETIRO SAS EN REORGANIZACION,A0122 - Cultivo de plátano y banano,ANTIOQUIA,2023-12-31,113340080.0,30712694.0,353870210.0,104217134.0,249653076.0,-6198459.0,360996425.0,-10566412.0,8414640.0,4532547.0,172211.0,,2023,82627386.0,2216181.0,4360336.0,Grande,0.6139066335629224,-2.9270129198647883,-2.985956913411841,29.450666107214847,3.690333384625914,2216181.0,82627386.0,4360336.0,False,False,False,Post-pandemia (2022-2024),A0,-9.835021351276318,-13.246356637594996,ANTIOQUIA,Sano,353870210.0,0.0,0.0,False
800059470,Esenttia S.A.,C2013 - Fabricación de plásticos en formas primarias,BOLIVAR,2023-12-31,1477503234.0,465424469.0,3040910241.0,466027054.0,2574883187.0,-280526914.0,2734142492.0,199483277.0,78397167.0,-185526107.0,87441311.0,7285606.0,2023,1012078765.0,-202129747.0,-280253024.0,Grande,-7.392802225612753,7.296008806551988,6.559985701333957,15.325248595524066,3.174528484019176,-31625322.799999997,303813424.87999946,-109223817.6,True,False,True,Post-pandemia (2022-2024),C2,-19.48971165994226,-31.996965250594748,BOLIVAR,Riesgo alto,3040910241.0,0.0,0.0,False
800059688,ALURA ANIMAL HEALTH & NUTRITION S.A.S,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",BOGOTA D.C.,2023-12-31,72730619.0,52431870.0,77845650.0,58492664.0,19352986.0,13637308.0,117018987.0,6473185.0,1530562.0,-5311095.0,1041171.0,,2023,20298749.0,15167870.0,-6352266.0,Mediana,12.961887971222993,5.531739050176532,8.315410045391104,75.13928395485169,1.387145242006436,15167870.0,20298749.0,-6352266.0,False,False,True,Post-pandemia (2022-2024),C2,0.8649785368934868,27.817070108732878,"BOGOTA, D.C.",Alerta,77845650.0,0.0,0.0,False
800060704,KAMEX INTERNATIONAL SAS,"C3250 - Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",CUNDINAMARCA,2023-12-31,8605743.0,3765377.0,23644146.0,12878396.0,10765750.0,201817.0,12678977.0,-36384.0,187066.0,2432180.0,278660.0,1475.0,2023,4840366.0,388883.0,2152045.0,Pequeña,3.0671480830038576,-0.28696321477671266,-0.1538816415699683,54.46758787566275,2.2854930595263103,388883.0,4840366.0,2152045.0,False,False,False,Post-pandemia (2022-2024),C3,-5.227629054744584,-5.126493983400856,CUNDINAMARCA,Sano,23644146.0,0.0,0.0,False
800061357,IIMPLANTES Y SISTEMAS ORTOPEDICOS SA,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,BOGOTA D.C.,2023-12-31,87409767.0,32800609.0,107397623.0,33488139.0,73909484.0,12657479.0,89139877.0,9798969.0,2453479.0,9296092.0,2166197.0,22700.0,2023,54609158.0,15110958.0,7107195.0,Grande,16.9519619148678,10.992800674382803,9.124009197112306,31.18145268447887,2.6648824416644215,15110958.0,54609158.0,7107195.0,False,False,False,Post-pandemia (2022-2024),G4,10.110900028384188,-31.24028453992881,"BOGOTA, D.C.",Sano,107397623.0,0.0,0.0,False
800061585,FESTO SAS,"G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados",BOGOTA D.C.,2023-12-31,34292683.0,18695637.0,37881997.0,19221708.0,18660289.0,12085676.0,88040897.0,5323724.0,1084141.0,-1862362.0,355336.0,,2023,15597046.0,13169817.0,-2217698.0,Mediana,14.958749227645873,6.046876146661704,14.053440741257647,50.74101030101449,1.8342612771097342,13169817.0,15597046.0,-2217698.0,False,False,True,Post-pandemia (2022-2024),G4,8.117687341162263,-11.680726923393188,"BOGOTA, D.C.",Alerta,37881997.0,0.0,0.0,False
800061948,PARKER DRILLING COMPANY INTERNATIONAL LIMITED,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,BOGOTA D.C.,2023-12-31,2694245.0,614398.0,2700676.0,614989.0,2085687.0,-520381.0,,-522507.0,14880.0,-220493.0,,,2023,2079847.0,-505501.0,-220493.0,Pequeña,,,-19.34726712867445,22.77166901916409,4.38517866269096,-505501.0,2079847.0,-220493.0,True,False,True,Post-pandemia (2022-2024),B0,,-18.139679795094597,"BOGOTA, D.C.",Riesgo alto,2700676.0,0.0,0.0,False
800066453,SKANDIA PLANEACIÓN FINANCIERA S.A.,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,BOGOTA D.C.,2023-12-31,2058361.0,254328.0,27601208.0,254328.0,27346880.0,3727120.0,,3754301.0,,568047.0,,,2023,1804033.0,3727120.0,568047.0,Mediana,,,13.60194452358752,0.9214379312673561,8.093332232392816,3727120.0,1804033.0,568047.0,False,False,False,Post-pandemia (2022-2024),J6,,-51.82366804607676,"BOGOTA, D.C.",Sano,27601208.0,0.0,0.0,False
800067861,COMPAÑIA IBEROAMERICANA DE PLASTICOS S.A.S,C2229 - Fabricación de artículos de plástico n.c.p.,CUNDINAMARCA,2023-12-31,106470332.0,73562543.0,361058987.0,150974843.0,210084144.0,16669608.0,214677665.0,4575983.0,15393814.0,22590451.0,18540069.0,,2023,32907789.0,32063422.0,4050382.0,Grande,14.93561148990511,2.1315598900332735,1.267378230361013,41.81445371417939,1.4473443638292929,32063422.0,32907789.0,4050382.0,False,False,False,Post-pandemia (2022-2024),C2,2.838702055575604,-5.5077601319394205,CUNDINAMARCA,Sano,361058987.0,0.0,0.0,False
800068285,INGENIERIA GRAFICA SAS,C1811 - Actividades de impresión,VALLE,2023-12-31,10174163.0,5543437.0,17071679.0,8370497.0,8701182.0,2442198.0,20044300.0,349970.0,1069408.0,-60760.0,300453.0,,2023,4630726.0,3511606.0,-361213.0,Pequeña,17.519224916809268,1.7459826484337193,2.0500034003685284,49.03148073484746,1.8353528686264495,3511606.0,4630726.0,-361213.0,False,False,True,Post-pandemia (2022-2024),C1,8.325199127558133,-9.160059939250822,VALLE DEL CAUCA,Alerta,17071679.0,0.0,0.0,False
800068713,Oleoducto de Colombia S.A.,H4930 - Transporte por tuberías,BOGOTA D.C.,2023-12-31,251044399.0,300923830.0,845948214.0,429869500.0,416078714.0,265745159.0,435454538.0,171482868.0,51247837.0,353906262.0,67262245.0,,2023,-49879431.0,316992996.0,286644017.0,Grande,72.79588759274797,39.3802000060911,20.271083402275497,50.81510816925727,0.8342456594414607,235952994.99999937,-49879431.0,136407445.79999998,False,True,False,Post-pandemia (2022-2024),H4,-10.881641258239767,-10.127062300382043,"BOGOTA, D.C.",Sano,845948214.0,0.0,0.0,False
800071745,CONSTRUIR SA,F4111 - Construcción de edificios residenciales,VALLE,2023-12-31,18728579.0,1993202.0,34192888.0,5127515.0,29065373.0,1951001.0,10581118.0,1259914.0,40585.0,199302.0,227061.0,,2023,16735377.0,1991586.0,-27759.0,Mediana,18.822075323231438,11.907191659709305,3.684725314808156,14.995852353857913,9.396227276512867,1991586.0,16735377.0,-27759.0,False,False,True,Post-pandemia (2022-2024),F4,14.561735732748705,-66.4954256924645,VALLE DEL CAUCA,Alerta,34192888.0,0.0,0.0,False
800072556,SEATECH INTERNATIONAL INC,"C1012 - Procesamiento y conservación de pescados, crustáceos y moluscos",BOLIVAR,2023-12-31,353457361.0,248435843.0,474280034.0,250899524.0,223380510.0,24548318.0,629123654.0,16128787.0,3817855.0,5037925.0,6500091.0,,2023,105021518.0,28366173.0,-1462166.0,Grande,4.508839052489353,2.5636910800368664,3.400688589813165,52.90113561896219,1.422730942249746,28366173.0,105021518.0,-1462166.0,False,False,True,Post-pandemia (2022-2024),C1,-4.685186736761782,-5.290405055136091,BOLIVAR,Alerta,474280034.0,0.0,0.0,False
800072702,INVERSIONES GBS S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,BOGOTA D.C.,2023-12-31,2534297.0,803170.0,68981772.0,18676886.0,50304886.0,-451328.0,1423356.0,-453416.0,317464.0,394518.0,,,2023,1731127.0,-133864.0,394518.0,Mediana,-9.404815098963295,-31.855417759155124,-0.6572982787394908,27.075103260612092,3.1553681038883425,-133864.0,1731127.0,394518.0,True,False,False,Post-pandemia (2022-2024),L6,-63.382198223107295,-5.420561705570645,"BOGOTA, D.C.",Alerta,68981772.0,0.0,0.0,False
800073584,ANTEA COLOMBIA SAS EN REORGANIZACION,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,BOGOTA D.C.,2023-12-31,1757428.0,9441948.0,10662286.0,18884529.0,-8222243.0,126377.0,7175391.0,1510.0,12543.0,-499507.0,,,2023,-7684520.0,138920.0,-499507.0,Pequeña,1.9360617421406026,0.021044149371093505,0.01416206618355576,177.11519837303183,0.18612981134825143,138920.0,-7684520.0,-499507.0,False,True,True,Post-pandemia (2022-2024),M7,-9.872504053948933,124.32120381304493,"BOGOTA, D.C.",Alerta,10662286.0,0.0,0.0,False
800074912,OFIMARCAS SAS,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",BOGOTA D.C.,2023-12-31,4765776.0,2755455.0,5631798.0,2896890.0,2734908.0,2029864.0,18026583.0,1165898.0,416901.0,1353898.0,42477.0,21401.0,2023,2010321.0,2446765.0,1290020.0,Pequeña,13.573093691688548,6.467659456037786,20.702056430291,51.43810200578927,1.7295785995416364,2446765.0,2010321.0,1290020.0,False,False,False,Post-pandemia (2022-2024),G4,6.732031805204938,-10.98363521861841,"BOGOTA, D.C.",Sano,5631798.0,0.0,0.0,False
800076374,"FIBRAS DEL SINU S,A",L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,CORDOBA,2023-12-31,1309641.0,2036192.0,17567158.0,9681067.0,7886091.0,70987.0,3500803.0,139178.0,161791.0,16888.0,0.0,0.0,2023,-726551.0,232778.0,16888.0,Pequeña,6.649274466458125,3.9756021689880865,0.7922624706853552,55.10889695419146,0.6431814877968286,232778.0,-726551.0,16888.0,False,True,False,Post-pandemia (2022-2024),L6,-47.328108657685874,22.61323198800872,CORDOBA,Sano,17567158.0,0.0,0.0,False
800077635,LM INSTRUMENTS SA,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,BOGOTA D.C.,2023-12-31,64374671.0,25073035.0,74373712.0,25577791.0,48795921.0,16404407.0,86748712.0,10551858.0,2710165.0,8498648.0,2565262.0,672660.0,2023,39301636.0,19114572.0,5260726.0,Mediana,22.034415911558433,12.163705669774094,14.18761779699795,34.39090279640742,2.5674861858566382,19114572.0,39301636.0,5260726.0,False,False,False,Post-pandemia (2022-2024),G4,15.193354025074823,-28.03083442800026,"BOGOTA, D.C.",Sano,74373712.0,0.0,0.0,False
800077828,FACTORES Y MERCADEO SA,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",BOGOTA D.C.,2023-12-31,87128277.0,25349871.0,114977632.0,29031432.0,85946200.0,21197842.0,153184045.0,14140009.0,,14140009.0,,,2023,61778406.0,21197842.0,14140009.0,Grande,13.83815266139499,9.230732221492127,12.298052024588573,25.249634641979757,3.437030389622101,21197842.0,61778406.0,14140009.0,False,False,False,Post-pandemia (2022-2024),G4,6.9970907749113795,-37.172102582427925,"BOGOTA, D.C.",Sano,114977632.0,0.0,0.0,False
800078108,MORE PRODUCTS S.A.S,G4690 - Comercio al por mayor no especializado,BOGOTA D.C.,2023-12-31,77058161.0,65107730.0,104742200.0,71539379.0,33202821.0,24695037.0,111247926.0,12203799.0,1109884.0,7019200.0,5346083.0,,2023,11950431.0,25804921.0,1673117.0,Grande,23.195867040253855,10.969911475023814,11.651272362047006,68.30043573650353,1.1835485740326073,25804921.0,11950431.0,1673117.0,False,False,False,Post-pandemia (2022-2024),G4,16.354805153770243,5.878698512095852,"BOGOTA, D.C.",Sano,104742200.0,0.0,0.0,False
800078360,REDOX COLOMBIA SAS,"G4761 - Comercio al por menor de libros, periódicos, materiales y artículos de papelería y escritorio, en establecimientos especializados",VALLE,2023-12-31,12692655.0,5945346.0,13966349.0,6080233.0,7886116.0,2468318.0,39093775.0,1725365.0,182559.0,1331209.0,,,2023,6747309.0,2650877.0,1331209.0,Pequeña,6.780816127375777,4.413400854739661,12.353729668362147,43.53487801285791,2.134889205775408,2650877.0,6747309.0,1331209.0,False,False,False,Post-pandemia (2022-2024),G4,-0.0602457591078327,-18.88685921154977,VALLE DEL CAUCA,Sano,13966349.0,0.0,0.0,False
800078692,TRAVEL CLUB SAS,N7911 - Actividades de las agencias de viaje,BOGOTA D.C.,2023-12-31,37036238.0,28273718.0,41935340.0,28273718.0,13661622.0,10392991.0,46316654.0,2996189.0,276911.0,4856484.0,377610.0,,2023,8762520.0,10669902.0,4478874.0,Mediana,23.036858405186177,6.46892368347679,7.144782896716707,67.42217423299776,1.3099175000613643,10669902.0,8762520.0,4478874.0,False,False,False,Post-pandemia (2022-2024),N7,4.990918241553619,3.2992856040684018,"BOGOTA, D.C.",Sano,41935340.0,0.0,0.0,False
800080027,EXPOFARO SAS,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ANTIOQUIA,2023-12-31,125292061.0,105985845.0,207272792.0,127013849.0,80258943.0,20451419.0,210695925.0,-4035007.0,4142665.0,-16662968.0,2897269.0,,2023,19306216.0,24594084.0,-19560237.0,Grande,11.672785793080715,-1.9150854483777984,-1.9467132955877777,61.27859222352734,1.1821584382329546,24594084.0,19306216.0,-19560237.0,False,False,True,Post-pandemia (2022-2024),C1,2.4787600038295796,3.087051549429056,ANTIOQUIA,Alerta,207272792.0,0.0,0.0,False
800080917,DIMEL INGENIERIA SA,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,VALLE,2023-12-31,82301915.0,66380525.0,129640108.0,73327204.0,56312904.0,22019162.0,212236572.0,7592323.0,2357259.0,17743130.0,3397700.0,,2023,15921390.0,24376421.0,14345430.0,Grande,11.485495063499235,3.5772925129981843,5.856461489526065,56.56212813398766,1.2398503175441893,24376421.0,15921390.0,14345430.0,False,False,False,Post-pandemia (2022-2024),C2,-0.6114143708302713,9.23991428786885,VALLE DEL CAUCA,Sano,129640108.0,0.0,0.0,False
800081030,MAYUN SAS,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",ANTIOQUIA,2023-12-31,33125831.0,26638243.0,49823155.0,30457717.0,19365438.0,1031590.0,62271985.0,483692.0,828229.0,4017338.0,47837.0,,2023,6487588.0,1859819.0,3969501.0,Mediana,2.9866062564088813,0.7767409373573044,0.9708176850703252,61.13165053477645,1.2435441406552226,1859819.0,6487588.0,3969501.0,False,False,False,Post-pandemia (2022-2024),G4,-3.8544556300747286,-1.2900866896312309,ANTIOQUIA,Sano,49823155.0,0.0,0.0,False
